Date,Ticker,Index_Source,Stock_Price,ATM_Strike,Implied_Volatility,1W_Call_Price,1W_Put_Price,1W_Call_Delta,1W_Put_Delta,1W_Gamma,1W_Call_Theta,1W_Put_Theta,1W_Vega,1W_Call_Rho,1W_Put_Rho,2W_Call_Price,2W_Put_Price,2W_Call_Delta,2W_Put_Delta,2W_Gamma,2W_Call_Theta,2W_Put_Theta,2W_Vega,2W_Call_Rho,2W_Put_Rho,3W_Call_Price,3W_Put_Price,3W_Call_Delta,3W_Put_Delta,3W_Gamma,3W_Call_Theta,3W_Put_Theta,3W_Vega,3W_Call_Rho,3W_Put_Rho
2026-08-28 23:29:00,ASML,Nasdaq 100,1696.16,1700.00,0.3996,35.90,34.90,0.5017,-0.4983,0.0042,-2.7865,-2.5538,0.9371,0.1562,-0.1695,54.26,47.70,0.5153,-0.4847,0.0028,-2.1550,-1.9226,1.3243,0.3134,-0.3374,61.50,60.40,0.5220,-0.4780,0.0024,-1.6824,-1.4502,1.6206,0.4711,-0.5042
2026-08-28 23:29:00,AVGO,Nasdaq 100 / S&P 500,368.79,370.00,0.7364,14.49,15.42,0.5113,-0.4887,0.0106,-1.0951,-1.0445,0.2037,0.0334,-0.0375,16.35,17.00,0.5181,-0.4819,0.0094,-0.6243,-0.5737,0.2878,0.0669,-0.0747,18.33,18.87,0.5244,-0.4756,0.0084,-0.4732,-0.4227,0.3522,0.1004,-0.1118
2026-08-28 23:29:00,AXON,Nasdaq 100,600.73,600.00,0.5588,20.67,15.45,0.5266,-0.4734,0.0086,-1.3626,-1.2805,0.3311,0.0570,-0.0580,30.25,20.70,0.5328,-0.4672,0.0063,-0.9358,-0.8537,0.4678,0.1128,-0.1169,33.42,27.20,0.5388,-0.4612,0.0049,-0.7987,-0.7167,0.5721,0.1671,-0.1771
2026-08-28 23:29:00,AXP,Dow 30 / S&P 500,333.20,330.00,0.2524,6.00,2.30,0.6259,-0.3741,0.0325,-0.3429,-0.2978,0.1748,0.0387,-0.0245,10.09,3.90,0.6023,-0.3977,0.0235,-0.2527,-0.2076,0.2517,0.0737,-0.0527,9.50,5.30,0.5930,-0.4070,0.0190,-0.2141,-0.1691,0.3101,0.1077,-0.0816
2026-08-28 23:29:00,BA,Dow 30 / S&P 500,209.82,210.00,0.2837,3.05,2.99,0.5089,-0.4911,0.0484,-0.2490,-0.2203,0.1159,0.0198,-0.0204,4.05,4.35,0.5186,-0.4814,0.0347,-0.1779,-0.1492,0.1638,0.0399,-0.0405,5.60,5.30,0.5255,-0.4745,0.0265,-0.1565,-0.1278,0.2004,0.0599,-0.0606
2026-08-28 23:29:00,BAC,S&P 500,62.32,60.00,0.2910,2.38,0.11,0.8378,-0.1622,0.0978,-0.0508,-0.0426,0.0212,0.0095,-0.0020,2.51,0.26,0.8399,-0.1601,0.0954,-0.0290,-0.0208,0.0297,0.0191,-0.0039,2.68,0.44,0.7963,-0.2037,0.0894,-0.0278,-0.0196,0.0423,0.0269,-0.0075
2026-08-28 23:29:00,BKNG,Nasdaq 100 / S&P 500,205.63,210.00,0.4248,1.70,6.21,0.3776,-0.6224,0.0314,-0.3386,-0.3098,0.1082,0.0143,-0.0259,2.60,8.50,0.4020,-0.5980,0.0278,-0.2033,-0.1746,0.1558,0.0302,-0.0502,3.95,8.96,0.4212,-0.5788,0.0248,-0.1579,-0.1292,0.1929,0.0472,-0.0733
2026-08-28 23:29:00,BKR,Nasdaq 100,62.41,60.00,0.3545,3.32,0.90,0.8013,-0.1987,0.0910,-0.0675,-0.0593,0.0241,0.0091,-0.0024,3.32,0.90,0.7355,-0.2645,0.0755,-0.0565,-0.0483,0.0400,0.0164,-0.0066,3.32,0.90,0.7052,-0.2948,0.0650,-0.0491,-0.0409,0.0516,0.0232,-0.0112
2026-08-28 23:29:00,BLK,S&P 500,1164.48,1160.00,0.2658,25.70,12.83,0.5593,-0.4407,0.0092,-1.2943,-1.1356,0.6362,0.1211,-0.1012,41.40,15.40,0.5639,-0.4361,0.0082,-0.7606,-0.6020,0.8981,0.2432,-0.2009,25.88,29.00,0.5589,-0.4411,0.0060,-0.6985,-0.5400,1.1022,0.3571,-0.3083
2026-08-28 23:29:00,BMY,S&P 500,66.58,65.00,0.4780,1.82,0.31,0.6592,-0.3408,0.0832,-0.1211,-0.1122,0.0338,0.0079,-0.0046,2.31,0.62,0.6550,-0.3450,0.0775,-0.0682,-0.0593,0.0480,0.0156,-0.0092,2.45,0.88,0.6613,-0.3387,0.0778,-0.0466,-0.0377,0.0584,0.0237,-0.0136
2026-08-28 23:29:00,BNY,S&P 500,162.50,160.00,0.2341,4.30,2.15,0.6998,-0.3002,0.0660,-0.1460,-0.1241,0.0783,0.0211,-0.0096,4.30,2.15,0.6565,-0.3435,0.0494,-0.1119,-0.0900,0.1171,0.0392,-0.0221,4.30,2.15,0.6388,-0.3612,0.0410,-0.0949,-0.0730,0.1460,0.0567,-0.0351
2026-08-28 23:29:00,BRK-B,S&P 500,505.00,500.00,0.1804,7.50,1.55,0.6734,-0.3266,0.0286,-0.3704,-0.3020,0.2522,0.0636,-0.0322,8.61,2.55,0.6479,-0.3521,0.0225,-0.2621,-0.1937,0.3671,0.1217,-0.0697,9.85,3.50,0.6328,-0.3672,0.0186,-0.2241,-0.1558,0.4562,0.1772,-0.1097
2026-08-28 23:29:00,C,S&P 500,132.90,135.00,0.2385,0.80,2.91,0.3339,-0.6661,0.0829,-0.1200,-0.1016,0.0670,0.0083,-0.0175,1.62,3.75,0.3997,-0.6003,0.0589,-0.0975,-0.0791,0.1005,0.0197,-0.0320,2.16,4.33,0.4301,-0.5699,0.0478,-0.0844,-0.0659,0.1252,0.0314,-0.0460
2026-08-28 23:29:00,CAT,Dow 30 / S&P 500,800.25,800.00,0.4021,14.80,13.83,0.5202,-0.4798,0.0089,-1.3228,-1.2133,0.4416,0.0763,-0.0769,21.65,18.86,0.5270,-0.4730,0.0062,-0.9622,-0.8528,0.6238,0.1517,-0.1546,28.75,24.70,0.5326,-0.4674,0.0050,-0.8036,-0.6943,0.7632,0.2263,-0.2326
2026-08-28 23:29:00,CCEP,Nasdaq 100,109.10,110.00,0.2986,1.55,2.40,0.4385,-0.5615,0.0874,-0.1334,-0.1183,0.0596,0.0089,-0.0122,1.55,2.40,0.4687,-0.5313,0.0623,-0.0973,-0.0823,0.0850,0.0188,-0.0233,1.55,2.40,0.4846,-0.5154,0.0510,-0.0810,-0.0660,0.1043,0.0288,-0.0343
2026-08-28 23:29:00,CDNS,Nasdaq 100,340.39,340.00,0.3833,5.80,6.80,0.5264,-0.4736,0.0220,-0.5373,-0.4907,0.1876,0.0329,-0.0322,13.80,9.39,0.5312,-0.4688,0.0154,-0.3904,-0.3439,0.2651,0.0652,-0.0650,11.35,10.40,0.5358,-0.4642,0.0122,-0.3318,-0.2853,0.3244,0.0971,-0.0980
2026-08-28 23:29:00,CEG,Nasdaq 100,276.75,280.00,0.3892,4.37,7.35,0.4318,-0.5682,0.0264,-0.4345,-0.3962,0.1507,0.0220,-0.0316,7.32,9.45,0.4768,-0.5232,0.0154,-0.3836,-0.3453,0.2159,0.0471,-0.0600,8.70,10.57,0.4836,-0.5164,0.0147,-0.2736,-0.2354,0.2646,0.0714,-0.0892
2026-08-28 23:29:00,CHTR,Nasdaq 100,153.62,155.00,0.5464,3.10,6.00,0.4730,-0.5270,0.0342,-0.3399,-0.3187,0.0847,0.0132,-0.0165,3.80,7.00,0.4995,-0.5005,0.0221,-0.2664,-0.2452,0.1200,0.0269,-0.0325,6.70,7.50,0.5102,-0.4898,0.0187,-0.2117,-0.1906,0.1470,0.0405,-0.0485
2026-08-28 23:29:00,CL,S&P 500,90.75,90.00,0.2686,1.76,0.60,0.6055,-0.3945,0.1140,-0.1001,-0.0878,0.0484,0.0102,-0.0071,3.52,1.05,0.5903,-0.4097,0.0852,-0.0703,-0.0580,0.0691,0.0197,-0.0148,2.61,1.25,0.5889,-0.4111,0.0753,-0.0548,-0.0425,0.0847,0.0293,-0.0224
2026-08-28 23:29:00,CMCSA,Nasdaq 100 / S&P 500,27.06,27.00,0.2734,0.37,0.30,0.5410,-0.4590,0.3873,-0.0310,-0.0273,0.0149,0.0027,-0.0025,0.57,0.79,0.5396,-0.4604,0.2474,-0.0247,-0.0210,0.0210,0.0053,-0.0050,0.70,0.77,0.5407,-0.4593,0.1701,-0.0239,-0.0202,0.0258,0.0078,-0.0076
2026-08-28 23:29:00,COF,S&P 500,215.67,220.00,0.2669,1.40,4.10,0.3108,-0.6892,0.0443,-0.2100,-0.1799,0.1055,0.0126,-0.0296,3.25,4.95,0.3754,-0.6246,0.0337,-0.1633,-0.1332,0.1602,0.0300,-0.0543,3.80,6.40,0.4126,-0.5874,0.0270,-0.1453,-0.1153,0.2014,0.0488,-0.0774
2026-08-28 23:29:00,COP,S&P 500,130.35,130.00,0.2935,2.00,1.83,0.5438,-0.4562,0.0749,-0.1594,-0.1416,0.0716,0.0131,-0.0118,2.88,2.50,0.5431,-0.4569,0.0523,-0.1167,-0.0989,0.1012,0.0259,-0.0239,3.56,2.98,0.5452,-0.4548,0.0424,-0.0974,-0.0796,0.1239,0.0385,-0.0360
2026-08-28 23:29:00,COST,Nasdaq 100 / S&P 500,945.47,950.00,0.2075,8.15,12.33,0.4528,-0.5472,0.0146,-0.8261,-0.6961,0.5187,0.0803,-0.1017,12.50,19.64,0.4820,-0.5180,0.0098,-0.6393,-0.5094,0.7380,0.1691,-0.1946,16.50,19.05,0.4954,-0.5046,0.0082,-0.5219,-0.3922,0.9047,0.2589,-0.2861
2026-08-28 23:29:00,CPRT,Nasdaq 100,32.99,33.00,0.5088,1.65,0.95,0.5178,-0.4822,0.1715,-0.0684,-0.0639,0.0182,0.0031,-0.0032,1.65,0.95,0.5263,-0.4737,0.1211,-0.0489,-0.0444,0.0257,0.0061,-0.0065,1.65,0.95,0.5327,-0.4673,0.0988,-0.0403,-0.0358,0.0315,0.0092,-0.0098
2026-08-28 23:29:00,CRM,Dow 30 / S&P 500,256.00,260.00,0.4384,3.85,0.64,0.4171,-0.5829,0.0251,-0.4473,-0.4117,0.1384,0.0196,-0.0302,6.00,1.07,0.4480,-0.5520,0.0194,-0.3028,-0.2673,0.1983,0.0415,-0.0581,7.30,11.30,0.4663,-0.5337,0.0163,-0.2465,-0.2110,0.2441,0.0639,-0.0852
2026-08-28 23:29:00,CRWD,Nasdaq 100,218.40,220.00,0.5466,5.99,7.55,0.4817,-0.5183,0.0241,-0.4842,-0.4541,0.1205,0.0190,-0.0231,7.84,9.40,0.4984,-0.5016,0.0183,-0.3245,-0.2944,0.1706,0.0386,-0.0456,10.00,11.44,0.5100,-0.4900,0.0149,-0.2679,-0.2378,0.2089,0.0582,-0.0680
2026-08-28 23:29:00,CSCO,Dow 30 / Nasdaq 100 / S&P 500,109.93,110.00,0.2676,1.51,1.55,0.5109,-0.4891,0.0979,-0.1235,-0.1085,0.0607,0.0105,-0.0106,2.25,2.15,0.5203,-0.4797,0.0661,-0.0932,-0.0782,0.0858,0.0210,-0.0211,2.95,2.79,0.5267,-0.4733,0.0525,-0.0793,-0.0643,0.1050,0.0315,-0.0316
2026-08-28 23:29:00,CSX,Nasdaq 100,51.28,50.00,0.2871,1.40,0.23,0.7517,-0.2483,0.1553,-0.0512,-0.0443,0.0225,0.0071,-0.0025,1.52,0.63,0.6686,-0.3314,0.1046,-0.0493,-0.0425,0.0364,0.0123,-0.0068,1.85,0.64,0.6923,-0.3077,0.1151,-0.0302,-0.0233,0.0433,0.0193,-0.0094
2026-08-28 23:29:00,CTAS,Nasdaq 100,204.18,200.00,0.4888,7.80,0.75,0.6382,-0.3618,0.0271,-0.3867,-0.3594,0.1060,0.0235,-0.0148,8.70,1.58,0.6479,-0.3521,0.0279,-0.1933,-0.1659,0.1484,0.0477,-0.0288,7.20,2.58,0.6260,-0.3740,0.0220,-0.1718,-0.1444,0.1856,0.0681,-0.0466
2026-08-28 23:29:00,CTSH,Nasdaq 100,64.04,65.00,0.4544,2.30,2.15,0.4247,-0.5753,0.0972,-0.1163,-0.1074,0.0347,0.0050,-0.0075,2.30,2.15,0.4597,-0.5403,0.0697,-0.0846,-0.0757,0.0498,0.0106,-0.0143,2.30,2.15,0.4778,-0.5222,0.0571,-0.0700,-0.0612,0.0612,0.0162,-0.0211
2026-08-28 23:29:00,CVS,S&P 500,93.06,95.00,0.2539,0.50,2.21,0.2939,-0.7061,0.1053,-0.0842,-0.0712,0.0444,0.0051,-0.0131,1.00,2.18,0.3623,-0.6377,0.0812,-0.0663,-0.0533,0.0683,0.0125,-0.0239,1.50,3.15,0.4002,-0.5998,0.0664,-0.0584,-0.0454,0.0862,0.0205,-0.0340
2026-08-28 23:29:00,CVX,Dow 30 / S&P 500,201.86,200.00,0.2683,3.85,1.82,0.6154,-0.3846,0.0509,-0.2212,-0.1938,0.1068,0.0230,-0.0153,5.00,2.98,0.5905,-0.4095,0.0346,-0.1714,-0.1440,0.1536,0.0435,-0.0330,5.80,3.59,0.5844,-0.4156,0.0286,-0.1420,-0.1146,0.1888,0.0640,-0.0507
2026-08-28 23:29:00,DASH,Nasdaq 100,236.74,240.00,0.3689,3.05,7.30,0.4116,-0.5884,0.0322,-0.3490,-0.3162,0.1276,0.0180,-0.0280,4.88,8.70,0.4622,-0.5378,0.0196,-0.3011,-0.2682,0.1841,0.0394,-0.0525,6.68,10.60,0.4774,-0.5226,0.0167,-0.2409,-0.2081,0.2262,0.0602,-0.0775
2026-08-28 23:29:00,DDOG,Nasdaq 100,236.98,240.00,0.5588,5.98,9.40,0.4552,-0.5448,0.0216,-0.5333,-0.5004,0.1301,0.0195,-0.0265,8.65,11.38,0.4800,-0.5200,0.0160,-0.3677,-0.3349,0.1849,0.0403,-0.0516,10.95,14.00,0.4965,-0.5035,0.0128,-0.3106,-0.2778,0.2268,0.0612,-0.0765
2026-08-28 23:29:00,DE,S&P 500,630.33,630.00,0.3370,9.80,9.30,0.5220,-0.4780,0.0135,-0.8805,-0.7943,0.3477,0.0608,-0.0599,9.18,14.88,0.5279,-0.4721,0.0096,-0.6325,-0.5464,0.4913,0.1210,-0.1202,17.00,20.80,0.5331,-0.4669,0.0086,-0.4809,-0.3949,0.6011,0.1821,-0.1793
2026-08-28 23:29:00,DHR,S&P 500,216.07,220.00,0.4343,2.00,7.65,0.3999,-0.6001,0.0297,-0.3700,-0.3399,0.1156,0.0159,-0.0263,4.30,7.70,0.4167,-0.5833,0.0273,-0.2110,-0.1809,0.1651,0.0329,-0.0513,4.48,7.45,0.4355,-0.5645,0.0241,-0.1654,-0.1354,0.2041,0.0512,-0.0750
2026-08-28 23:29:00,DIS,Dow 30 / S&P 500,108.10,110.00,0.2149,0.53,2.25,0.2951,-0.7049,0.1073,-0.0836,-0.0685,0.0517,0.0060,-0.0151,1.00,3.04,0.3611,-0.6389,0.0841,-0.0648,-0.0498,0.0793,0.0146,-0.0276,1.47,3.20,0.4057,-0.5943,0.0656,-0.0604,-0.0453,0.1005,0.0243,-0.0388
2026-08-28 23:29:00,DOW,Dow 30,30.51,31.00,0.3047,0.25,1.14,0.3693,-0.6307,0.2931,-0.0362,-0.0320,0.0159,0.0021,-0.0038,0.50,1.39,0.4326,-0.5674,0.1877,-0.0311,-0.0269,0.0235,0.0048,-0.0071,0.75,1.57,0.4569,-0.5431,0.1508,-0.0266,-0.0224,0.0290,0.0075,-0.0103
2026-08-28 23:29:00,DUK,S&P 500,120.25,120.00,0.1934,1.90,1.75,0.5505,-0.4495,0.1229,-0.0999,-0.0835,0.0659,0.0124,-0.0106,1.90,1.75,0.5496,-0.4504,0.0869,-0.0732,-0.0567,0.0932,0.0246,-0.0214,1.90,1.75,0.5517,-0.4483,0.0709,-0.0613,-0.0449,0.1141,0.0367,-0.0321
2026-08-28 23:29:00,DXCM,Nasdaq 100,90.82,90.00,0.5547,1.38,1.33,0.5671,-0.4329,0.0564,-0.2026,-0.1903,0.0495,0.0093,-0.0080,2.73,1.91,0.5611,-0.4389,0.0384,-0.1510,-0.1387,0.0701,0.0178,-0.0167,3.20,3.10,0.5753,-0.4247,0.0542,-0.0742,-0.0619,0.0854,0.0281,-0.0236
2026-08-28 23:29:00,EA,Nasdaq 100,209.70,210.00,0.1000,1.11,1.21,0.4892,-0.5108,0.1373,-0.0966,-0.0679,0.1158,0.0195,-0.0208,1.69,1.59,0.5138,-0.4862,0.0971,-0.0730,-0.0443,0.1637,0.0407,-0.0397,2.16,1.86,0.5288,-0.4712,0.0791,-0.0625,-0.0339,0.2001,0.0626,-0.0579
2026-08-28 23:29:00,EMR,S&P 500,155.18,155.00,0.3220,2.44,1.96,0.5278,-0.4722,0.0575,-0.2075,-0.1863,0.0855,0.0151,-0.0145,3.30,2.65,0.5315,-0.4685,0.0368,-0.1642,-0.1430,0.1209,0.0299,-0.0294,6.20,3.06,0.5372,-0.4628,0.0376,-0.1107,-0.0895,0.1478,0.0454,-0.0436
2026-08-28 23:29:00,EXC,Nasdaq 100,43.93,44.00,0.1626,0.57,0.80,0.4933,-0.5067,0.4032,-0.0311,-0.0251,0.0243,0.0041,-0.0043,0.57,0.80,0.5104,-0.4896,0.2851,-0.0229,-0.0169,0.0343,0.0084,-0.0085,0.57,0.80,0.5209,-0.4791,0.2325,-0.0193,-0.0133,0.0420,0.0128,-0.0125
2026-08-28 23:29:00,FANG,Nasdaq 100,197.67,200.00,0.4053,5.40,6.90,0.4350,-0.5650,0.0355,-0.3232,-0.2959,0.1078,0.0158,-0.0225,5.40,6.90,0.4666,-0.5334,0.0253,-0.2347,-0.2073,0.1539,0.0333,-0.0432,5.40,6.90,0.4831,-0.5169,0.0207,-0.1945,-0.1672,0.1890,0.0510,-0.0637
2026-08-28 23:29:00,FAST,Nasdaq 100,49.78,50.00,0.2632,1.03,1.20,0.4695,-0.5305,0.2192,-0.0547,-0.0478,0.0274,0.0044,-0.0052,1.03,1.20,0.4910,-0.5090,0.1554,-0.0398,-0.0329,0.0389,0.0090,-0.0101,1.03,1.20,0.5029,-0.4971,0.1269,-0.0331,-0.0263,0.0476,0.0137,-0.0150
2026-08-28 23:29:00,FDX,S&P 500,330.88,330.00,0.3121,4.50,3.65,0.5420,-0.4580,0.0277,-0.4290,-0.3839,0.1818,0.0332,-0.0300,6.83,5.45,0.5464,-0.4536,0.0239,-0.2582,-0.2131,0.2568,0.0665,-0.0598,7.20,7.52,0.5490,-0.4510,0.0202,-0.2083,-0.1632,0.3142,0.0995,-0.0898
2026-08-28 23:29:00,FER,Nasdaq 100,58.73,60.00,0.3286,1.52,1.35,0.3350,-0.6650,0.1363,-0.0722,-0.0640,0.0296,0.0037,-0.0078,1.52,1.35,0.3934,-0.6066,0.1018,-0.0549,-0.0467,0.0442,0.0085,-0.0145,1.52,1.35,0.4225,-0.5775,0.0845,-0.0464,-0.0382,0.0551,0.0135,-0.0209
2026-08-28 23:29:00,FTNT,Nasdaq 100,166.00,165.00,0.4463,4.50,3.60,0.5573,-0.4427,0.0385,-0.3014,-0.2788,0.0908,0.0168,-0.0148,5.89,5.30,0.5521,-0.4479,0.0248,-0.2367,-0.2142,0.1286,0.0325,-0.0307,7.45,6.98,0.5537,-0.4463,0.0207,-0.1912,-0.1686,0.1574,0.0481,-0.0466
2026-08-28 23:29:00,GD,S&P 500,379.32,380.00,0.3204,1.48,3.99,0.5014,-0.4986,0.0237,-0.5047,-0.4527,0.2096,0.0352,-0.0376,5.29,3.00,0.5106,-0.4894,0.0220,-0.2836,-0.2317,0.2963,0.0715,-0.0740,6.49,6.60,0.5188,-0.4812,0.0193,-0.2215,-0.1696,0.3626,0.1084,-0.1096
2026-08-28 23:29:00,GE,S&P 500,342.58,340.00,0.3544,7.15,4.00,0.5785,-0.4215,0.0233,-0.4958,-0.4493,0.1856,0.0364,-0.0287,9.45,5.76,0.5669,-0.4331,0.0161,-0.3681,-0.3216,0.2639,0.0701,-0.0600,11.25,7.16,0.5658,-0.4342,0.0136,-0.2962,-0.2497,0.3234,0.1038,-0.0912
2026-08-28 23:29:00,GEHC,Nasdaq 100,71.72,70.00,0.5571,3.30,0.32,0.6430,-0.3570,0.0674,-0.1533,-0.1437,0.0371,0.0082,-0.0052,3.57,0.27,0.6166,-0.3834,0.0491,-0.1114,-0.1018,0.0536,0.0154,-0.0114,3.00,1.00,0.6496,-0.3504,0.0654,-0.0559,-0.0463,0.0637,0.0249,-0.0153
2026-08-28 23:29:00,GEV,S&P 500,911.93,910.00,0.4833,21.10,18.08,0.5317,-0.4683,0.0065,-1.7968,-1.6723,0.5022,0.0880,-0.0863,32.30,25.25,0.5358,-0.4642,0.0048,-1.2350,-1.1105,0.7096,0.1741,-0.1743,68.40,32.63,0.5401,-0.4599,0.0038,-1.0420,-0.9177,0.8682,0.2583,-0.2637
2026-08-28 23:29:00,GILD,Nasdaq 100 / S&P 500,145.68,145.00,0.2969,2.15,1.55,0.5626,-0.4374,0.0658,-0.1794,-0.1596,0.0795,0.0152,-0.0126,2.80,2.56,0.5538,-0.4462,0.0425,-0.1418,-0.1219,0.1128,0.0293,-0.0262,3.63,3.59,0.5541,-0.4459,0.0349,-0.1168,-0.0970,0.1381,0.0435,-0.0397
2026-08-28 23:29:00,GM,S&P 500,86.27,85.00,0.3262,2.04,0.84,0.6451,-0.3549,0.0955,-0.1109,-0.0993,0.0445,0.0102,-0.0061,2.32,1.45,0.6203,-0.3797,0.0727,-0.0782,-0.0665,0.0643,0.0194,-0.0131,3.08,2.00,0.6092,-0.3908,0.0605,-0.0648,-0.0532,0.0794,0.0283,-0.0204
2026-08-28 23:29:00,GOOG,Nasdaq 100 / S&P 500,342.88,340.00,0.2639,6.43,3.37,0.6085,-0.3915,0.0307,-0.3715,-0.3250,0.1824,0.0387,-0.0264,8.45,4.80,0.5902,-0.4098,0.0222,-0.2699,-0.2234,0.2610,0.0742,-0.0559,10.41,6.75,0.5798,-0.4202,0.0169,-0.2410,-0.1946,0.3215,0.1079,-0.0871
2026-08-28 23:29:00,GOOGL,Nasdaq 100 / S&P 500,346.59,350.00,0.2583,3.20,6.52,0.4094,-0.5906,0.0313,-0.3631,-0.3152,0.1865,0.0265,-0.0405,5.55,8.00,0.4486,-0.5514,0.0224,-0.2699,-0.2220,0.2685,0.0574,-0.0766,7.30,9.75,0.4707,-0.5293,0.0176,-0.2352,-0.1874,0.3308,0.0893,-0.1115
2026-08-28 23:29:00,GS,Dow 30 / S&P 500,1033.99,1030.00,0.2493,16.30,15.52,0.5624,-0.4376,0.0110,-1.0823,-0.9413,0.5643,0.1083,-0.0891,21.64,21.14,0.5538,-0.4462,0.0072,-0.8515,-0.7106,0.8005,0.2101,-0.1842,28.71,24.70,0.5525,-0.4475,0.0055,-0.7470,-0.6063,0.9808,0.3103,-0.2806
2026-08-28 23:29:00,HD,Dow 30 / S&P 500,330.19,330.00,0.2086,3.40,5.30,0.5269,-0.4731,0.0417,-0.2945,-0.2493,0.1820,0.0326,-0.0306,5.30,6.98,0.5321,-0.4679,0.0288,-0.2192,-0.1741,0.2571,0.0651,-0.0612,6.80,8.15,0.5366,-0.4634,0.0228,-0.1882,-0.1431,0.3146,0.0976,-0.0917
2026-08-28 23:29:00,HON,Dow 30 / Nasdaq 100 / S&P 500,217.43,220.00,0.4375,2.05,4.83,0.4412,-0.5588,0.0300,-0.3839,-0.3538,0.1188,0.0176,-0.0246,5.13,5.63,0.4613,-0.5387,0.0249,-0.2393,-0.2092,0.1691,0.0364,-0.0478,4.70,6.90,0.4664,-0.5336,0.0249,-0.1642,-0.1341,0.2073,0.0552,-0.0710
2026-08-28 23:29:00,IBM,Dow 30 / S&P 500,235.59,240.00,0.3065,2.19,6.27,0.3471,-0.6529,0.0369,-0.2747,-0.2418,0.1205,0.0152,-0.0307,3.50,7.70,0.4044,-0.5956,0.0269,-0.2115,-0.1787,0.1788,0.0350,-0.0569,5.05,8.95,0.4343,-0.5657,0.0217,-0.1830,-0.1502,0.2224,0.0557,-0.0820
2026-08-28 23:29:00,IDXX,Nasdaq 100,554.99,550.00,0.3424,23.85,15.60,0.5927,-0.4073,0.0148,-0.7727,-0.6974,0.2983,0.0605,-0.0449,23.85,15.60,0.5780,-0.4220,0.0105,-0.5615,-0.4863,0.4253,0.1161,-0.0944,23.85,15.60,0.5738,-0.4262,0.0086,-0.4661,-0.3910,0.5220,0.1708,-0.1447
2026-08-28 23:29:00,INSM,Nasdaq 100,118.54,120.00,0.4556,9.00,4.40,0.4415,-0.5585,0.0528,-0.2177,-0.2012,0.0648,0.0096,-0.0134,9.00,4.40,0.4717,-0.5283,0.0376,-0.1575,-0.1411,0.0924,0.0200,-0.0259,9.00,4.40,0.4876,-0.5124,0.0308,-0.1303,-0.1139,0.1134,0.0306,-0.0383
2026-08-28 23:29:00,INTC,Dow 30 / Nasdaq 100 / S&P 500,89.47,90.00,0.5220,2.30,2.77,0.4871,-0.5129,0.0617,-0.1898,-0.1775,0.0494,0.0079,-0.0093,3.45,3.65,0.5051,-0.4949,0.0433,-0.1369,-0.1246,0.0699,0.0160,-0.0185,4.40,4.75,0.5169,-0.4831,0.0340,-0.1169,-0.1046,0.0855,0.0240,-0.0276
2026-08-28 23:29:00,INTU,Nasdaq 100 / S&P 500,358.06,360.00,0.4658,6.93,10.10,0.4854,-0.5146,0.0173,-0.6804,-0.6311,0.1977,0.0317,-0.0373,9.75,12.50,0.5029,-0.4971,0.0122,-0.4878,-0.4385,0.2798,0.0643,-0.0735,13.37,15.90,0.5141,-0.4859,0.0097,-0.4136,-0.3644,0.3424,0.0967,-0.1098
2026-08-28 23:29:00,ISRG,Nasdaq 100 / S&P 500,372.60,370.00,0.5094,8.22,4.37,0.5589,-0.4411,0.0150,-0.7677,-0.7171,0.2036,0.0376,-0.0333,9.40,8.00,0.5574,-0.4426,0.0118,-0.4968,-0.4462,0.2881,0.0739,-0.0677,11.83,9.01,0.5591,-0.4409,0.0105,-0.3776,-0.3270,0.3526,0.1102,-0.1020
2026-08-28 23:29:00,JNJ,Dow 30 / S&P 500,268.04,270.00,0.2225,2.20,4.03,0.4247,-0.5753,0.0474,-0.2464,-0.2095,0.1454,0.0213,-0.0304,3.40,5.30,0.4657,-0.5343,0.0305,-0.2016,-0.1647,0.2087,0.0461,-0.0572,4.55,6.57,0.4792,-0.5208,0.0269,-0.1573,-0.1204,0.2561,0.0708,-0.0841
2026-08-28 23:29:00,JPM,Dow 30 / S&P 500,357.62,360.00,0.1934,2.56,5.20,0.4213,-0.5787,0.0408,-0.2878,-0.2385,0.1937,0.0283,-0.0406,4.15,6.20,0.4662,-0.5338,0.0252,-0.2462,-0.1970,0.2784,0.0618,-0.0760,5.55,7.50,0.4787,-0.5213,0.0230,-0.1867,-0.1375,0.3417,0.0949,-0.1116
2026-08-28 23:29:00,KDP,Nasdaq 100,32.18,32.00,0.2793,0.98,0.51,0.5750,-0.4250,0.3148,-0.0373,-0.0329,0.0175,0.0034,-0.0027,0.98,0.51,0.5655,-0.4345,0.2236,-0.0271,-0.0227,0.0248,0.0067,-0.0056,0.98,0.51,0.5636,-0.4364,0.1827,-0.0226,-0.0182,0.0304,0.0099,-0.0085
2026-08-28 23:29:00,KHC,Nasdaq 100,25.70,26.00,0.2305,0.20,0.79,0.3754,-0.6246,0.4624,-0.0235,-0.0200,0.0135,0.0018,-0.0032,0.25,1.29,0.4276,-0.5724,0.3245,-0.0184,-0.0148,0.0197,0.0041,-0.0059,0.35,1.09,0.4436,-0.5564,0.2955,-0.0141,-0.0105,0.0243,0.0063,-0.0086
